href,title,difficulty,content,like,dislike,accepted,related_topics,similar_questions,hints,complete,submissions
https://leetcode.com/problems/making-a-large-island,827. Making A Large Island,Hard,"In a 2D grid of 0s and 1s, we change at most one 0 to a 1.
After, what is the size of the largest island? (An island is a 4-directionally connected group of 1s).
Example 1:
Input: [[1, 0], [0, 1]]
Output: 3
Explanation: Change one 0 to 1 and connect two 1s, then we get an island with area = 3.
Example 2:
Input: [[1, 1], [1, 0]]
Output: 4
Explanation: Change the 0 to 1 and make the island bigger, only one island with area = 4.
Example 3:
Input: [[1, 1], [1, 1]]
Output: 4
Explanation: Can't change any 0 to 1, only one island with area = 4.
 
Notes:
1 <= grid.length = grid[0].length <= 50.
0 <= grid[i][j] <= 1.
 
",368,13,14291,https://leetcode.com/tag/depth-first-search/,,,y,31923.0
https://leetcode.com/problems/count-unique-characters-of-all-substrings-of-a-given-string,828. Count Unique Characters of All Substrings of a Given String,Hard,"Let's define a function countUniqueChars(s) that returns the number of unique characters on s, for example if s = ""LEETCODE"" then ""L"", ""T"",""C"",""O"",""D"" are the unique characters since they appear only once in s, therefore countUniqueChars(s) = 5.

On this problem given a string s we need to return the sum of countUniqueChars(t) where t is a substring of s. Notice that some substrings can be repeated so on this case you have to count the repeated ones too.
Since the answer can be very large, return the answer modulo 10 ^ 9 + 7.
 
Example 1:
Input: s = ""ABC""
Output: 10
Explanation: All possible substrings are: ""A"",""B"",""C"",""AB"",""BC"" and ""ABC"".
Evey substring is composed with only unique letters.
Sum of lengths of all substring is 1 + 1 + 1 + 2 + 2 + 3 = 10
Example 2:
Input: s = ""ABA""
Output: 8
Explanation: The same as example 1, except countUniqueChars(""ABA"") = 1.
Example 3:
Input: s = ""LEETCODE""
Output: 92
 
Constraints:
0 <= s.length <= 10^4
s contain upper-case English letters only.
",325,35,8604,https://leetcode.com/tag/two-pointers/,,,y,19627.0
https://leetcode.com/problems/consecutive-numbers-sum,829. Consecutive Numbers Sum,Hard,"Given a positive integer N, how many ways can we write it as a sum of consecutive positive integers?
Example 1:
Input: 5
Output: 2
Explanation: 5 = 5 = 2 + 3
Example 2:
Input: 9
Output: 3
Explanation: 9 = 9 = 4 + 5 = 2 + 3 + 4
Example 3:
Input: 15
Output: 4
Explanation: 15 = 15 = 8 + 7 = 4 + 5 + 6 = 1 + 2 + 3 + 4 + 5
Note: 1 <= N <= 10 ^ 9.
",257,380,19052,https://leetcode.com/tag/math/,,,y,52412.0
https://leetcode.com/problems/positions-of-large-groups,830. Positions of Large Groups,Easy,"In a string S of lowercase letters, these letters form consecutive groups of the same character.
For example, a string like S = ""abbxxxxzyy"" has the groups ""a"", ""bb"", ""xxxx"", ""z"" and ""yy"".
Call a group large if it has 3 or more characters.  We would like the starting and ending positions of every large group.
The final answer should be in lexicographic order.
 
Example 1:
Input: ""abbxxxxzzy""
Output: [[3,6]]
Explanation: ""xxxx"" is the single large group with starting  3 and ending positions 6.
Example 2:
Input: ""abc""
Output: []
Explanation: We have ""a"",""b"" and ""c"" but no large group.
Example 3:
Input: ""abcdddeeeeaabbbcd""
Output: [[3,5],[6,9],[12,14]]
 
Note:  1 <= S.length <= 1000
",293,82,38318,https://leetcode.com/tag/array/,,,y,78339.0
https://leetcode.com/problems/masking-personal-information,831. Masking Personal Information,Medium,"We are given a personal information string S, which may represent either an email address or a phone number.
We would like to mask this personal information according to the following rules:
1. Email address:
We define a name to be a string of length ≥ 2 consisting of only lowercase letters a-z or uppercase letters A-Z.
An email address starts with a name, followed by the symbol '@', followed by a name, followed by the dot '.' and followed by a name. 
All email addresses are guaranteed to be valid and in the format of ""name1@name2.name3"".
To mask an email, all names must be converted to lowercase and all letters between the first and last letter of the first name must be replaced by 5 asterisks '*'.
2. Phone number:
A phone number is a string consisting of only the digits 0-9 or the characters from the set {'+', '-', '(', ')', ' '}. You may assume a phone number contains 10 to 13 digits.
The last 10 digits make up the local number, while the digits before those make up the country code. Note that the country code is optional. We want to expose only the last 4 digits and mask all other digits.
The local number should be formatted and masked as ""***-***-1111"", where 1 represents the exposed digits.
To mask a phone number with country code like ""+111 111 111 1111"", we write it in the form ""+***-***-***-1111"".  The '+' sign and the first '-' sign before the local number should only exist if there is a country code.  For example, a 12 digit phone number mask should start with ""+**-"".
Note that extraneous characters like ""("", "")"", "" "", as well as extra dashes or plus signs not part of the above formatting scheme should be removed.
 
Return the correct ""mask"" of the information provided.
 
Example 1:
Input: ""LeetCode@LeetCode.com""
Output: ""l*****e@leetcode.com""
Explanation: All names are converted to lowercase, and the letters between the
             first and last letter of the first name is replaced by 5 asterisks.
             Therefore, ""leetcode"" -> ""l*****e"".
Example 2:
Input: ""AB@qq.com""
Output: ""a*****b@qq.com""
Explanation: There must be 5 asterisks between the first and last letter 
             of the first name ""ab"". Therefore, ""ab"" -> ""a*****b"".
Example 3:
Input: ""1(234)567-890""
Output: ""***-***-7890""
Explanation: 10 digits in the phone number, which means all digits make up the local number.
Example 4:
Input: ""86-(10)12345678""
Output: ""+**-***-***-5678""
Explanation: 12 digits, 2 digits for country code and 10 digits for local number. 
Notes:
",65,279,9198,https://leetcode.com/tag/string/,,,y,21187.0
https://leetcode.com/problems/flipping-an-image,832. Flipping an Image,Easy,"Given a binary matrix A, we want to flip the image horizontally, then invert it, and return the resulting image.
To flip an image horizontally means that each row of the image is reversed.  For example, flipping [1, 1, 0] horizontally results in [0, 1, 1].
To invert an image means that each 0 is replaced by 1, and each 1 is replaced by 0. For example, inverting [0, 1, 1] results in [1, 0, 0].
Example 1:
Input: [[1,1,0],[1,0,1],[0,0,0]]
Output: [[1,0,0],[0,1,0],[1,1,1]]
Explanation: First reverse each row: [[0,1,1],[1,0,1],[0,0,0]].
Then, invert the image: [[1,0,0],[0,1,0],[1,1,1]]
Example 2:
Input: [[1,1,0,0],[1,0,0,1],[0,1,1,1],[1,0,1,0]]
Output: [[1,1,0,0],[0,1,1,0],[0,0,0,1],[1,0,1,0]]
Explanation: First reverse each row: [[0,0,1,1],[1,0,0,1],[1,1,1,0],[0,1,0,1]].
Then invert the image: [[1,1,0,0],[0,1,1,0],[0,0,0,1],[1,0,1,0]]
Notes:
1 <= A.length = A[0].length <= 20
0 <= A[i][j] <= 1
",745,144,153174,https://leetcode.com/tag/array/,,,y,204202.0
https://leetcode.com/problems/find-and-replace-in-string,833. Find And Replace in String,Medium,"To some string S, we will perform some replacement operations that replace groups of letters with new ones (not necessarily the same size).
Each replacement operation has 3 parameters: a starting index i, a source word x and a target word y.  The rule is that if x starts at position i in the original string S, then we will replace that occurrence of x with y.  If not, we do nothing.
For example, if we have S = ""abcd"" and we have some replacement operation i = 2, x = ""cd"", y = ""ffff"", then because ""cd"" starts at position 2 in the original string S, we will replace it with ""ffff"".
Using another example on S = ""abcd"", if we have both the replacement operation i = 0, x = ""ab"", y = ""eee"", as well as another replacement operation i = 2, x = ""ec"", y = ""ffff"", this second operation does nothing because in the original string S[2] = 'c', which doesn't match x[0] = 'e'.
All these operations occur simultaneously.  It's guaranteed that there won't be any overlap in replacement: for example, S = ""abc"", indexes = [0, 1], sources = [""ab"",""bc""] is not a valid test case.
Example 1:
Input: S = ""abcd"", indexes = [0,2], sources = [""a"",""cd""], targets = [""eee"",""ffff""]
Output: ""eeebffff""
Explanation: ""a"" starts at index 0 in S, so it's replaced by ""eee"".
""cd"" starts at index 2 in S, so it's replaced by ""ffff"".
Example 2:
Input: S = ""abcd"", indexes = [0,2], sources = [""ab"",""ec""], targets = [""eee"",""ffff""]
Output: ""eeecd""
Explanation: ""ab"" starts at index 0 in S, so it's replaced by ""eee"". 
""ec"" doesn't starts at index 2 in the original S, so we do nothing.
Notes:
 
",257,343,33417,https://leetcode.com/tag/string/,,,y,67210.0
https://leetcode.com/problems/sum-of-distances-in-tree,834. Sum of Distances in Tree,Hard,"An undirected, connected tree with N nodes labelled 0...N-1 and N-1 edges are given.
The ith edge connects nodes edges[i][0] and edges[i][1] together.
Return a list ans, where ans[i] is the sum of the distances between node i and all other nodes.
Example 1:
Input: N = 6, edges = [[0,1],[0,2],[2,3],[2,4],[2,5]]
Output: [8,12,6,10,10,10]
Explanation: 
Here is a diagram of the given tree:
  0
 / \
1   2
   /|\
  3 4 5
We can see that dist(0,1) + dist(0,2) + dist(0,3) + dist(0,4) + dist(0,5)
equals 1 + 1 + 2 + 2 + 2 = 8.  Hence, answer[0] = 8, and so on.
Note: 1 <= N <= 10000
",662,33,12279,"https://leetcode.com/tag/tree/
https://leetcode.com/tag/depth-first-search/",,,y,28879.0
https://leetcode.com/problems/image-overlap,835. Image Overlap,Medium,"Two images A and B are given, represented as binary, square matrices of the same size.  (A binary matrix has only 0s and 1s as values.)
We translate one image however we choose (sliding it left, right, up, or down any number of units), and place it on top of the other image.  After, the overlap of this translation is the number of positions that have a 1 in both images.
(Note also that a translation does not include any kind of rotation.)
What is the largest possible overlap?
Example 1:
Input: A = [[1,1,0],
            [0,1,0],
            [0,1,0]]
       B = [[0,0,0],
            [0,1,1],
            [0,0,1]]
Output: 3
Explanation: We slide A to right by 1 unit and down by 1 unit.
Notes: 
",298,404,18664,https://leetcode.com/tag/array/,,,y,32549.0
https://leetcode.com/problems/rectangle-overlap,836. Rectangle Overlap,Easy,"A rectangle is represented as a list [x1, y1, x2, y2], where (x1, y1) are the coordinates of its bottom-left corner, and (x2, y2) are the coordinates of its top-right corner.
Two rectangles overlap if the area of their intersection is positive.  To be clear, two rectangles that only touch at the corner or edges do not overlap.
Given two (axis-aligned) rectangles, return whether they overlap.
Example 1:
Input: rec1 = [0,0,2,2], rec2 = [1,1,3,3]
Output: true
Example 2:
Input: rec1 = [0,0,1,1], rec2 = [1,0,2,1]
Output: false
Notes:
",566,110,43961,https://leetcode.com/tag/math/,,,y,90220.0
https://leetcode.com/problems/new-21-game,837. New 21 Game,Medium,"Alice plays the following game, loosely based on the card game ""21"".
Alice starts with 0 points, and draws numbers while she has less than K points.  During each draw, she gains an integer number of points randomly from the range [1, W], where W is an integer.  Each draw is independent and the outcomes have equal probabilities.
Alice stops drawing numbers when she gets K or more points.  What is the probability that she has N or less points?
Example 1:
Input: N = 10, K = 1, W = 10
Output: 1.00000
Explanation:  Alice gets a single card, then stops.
Example 2:
Input: N = 6, K = 1, W = 10
Output: 0.60000
Explanation:  Alice gets a single card, then stops.
In 6 out of W = 10 possibilities, she is at or below N = 6 points.
Example 3:
Input: N = 21, K = 17, W = 10
Output: 0.73278
Note:
",492,276,15320,https://leetcode.com/tag/dynamic-programming/,,,y,45245.0
